0.2129,0.0612,0.078,0.2463,0.3285,37.4429168701172,2.85666751861572,3.23759508132935,2.147073954,5.931608181,0.414806397
0.3152,0.1336,0.2252,0.4325,0.462,41.1166915893555,2.99192953109741,3.54886507987976,2.511852066,7.663832081,0.93136506
0.5439,0.5383,0.4783,0.2458,0.091,34.9410743713379,3.39178442955017,5.26252794265747,0.433588529,6.694171707,3.98838382
0.2629,0.2259,0.2915,0.2219,0.3424,35.6329116821289,2.97437143325806,3.92949771881104,1.000685888,6.533664024,3.007097325
0.6091,0.4017,0.459,0.6265,0.5653,45.1587066650391,3.40530323982239,4.69532537460327,1.717979136,10.71271634,5.132780413
0.2341,0.0795,0.1422,0.4313,0.5722,41.5335121154785,2.90122580528259,3.31933069229126,2.522574047,7.171928196,0.470956431
0.4031,0.1373,0.1974,0.4961,0.6108,43.0079574584961,3.06786775588989,3.57356786727905,3.100887249,7.443060234,0.429299342
0.2804,0.1059,0.1734,0.4591,0.4644,42.1181793212891,2.96955895423889,3.4315197467804,3.04004505,8.139793285,0.727011068
0.5241,0.2744,0.3629,0.4113,0.4152,39.5158271789551,3.23938918113708,4.15673732757568,1.283874436,4.305941135,0.40666506
0.2379,0.0908,0.1384,0.4776,0.5754,43.2164268493652,2.91688799858093,3.3625693321228,4.549758227,12.84722931,1.927729441
0.4486,0.2882,0.4846,0.5289,0.2546,43.3061485290527,3.09488558769226,4.19150352478027,0.35,3.07,1.28
0.2167,0.0726,0.0951,0.433,0.5985,42.5398292541504,2.92946529388428,3.29469013214111,4.047508533,11.00537197,1.12093609
0.217,0.0438,0.0617,0.3292,0.5147,41.1948928833008,2.86059975624084,3.16900134086609,0.86,6.17,2.97
0.6296,0.4589,0.7215,0.9192,0.6342,49.8270492553711,3.40124917030334,4.92817354202271,0.68,6.87,3.69
0.1077,0.0309,0.0688,0.349,0.5094,40.2399406433105,2.78104734420776,3.10584187507629,3.090007864,8.619916912,1.087767598
0.4199,0.1681,0.1691,0.4163,0.2146,41.3953437805176,3.16857123374939,3.71090412139893,2.927410648,8.950530077,1.397809465
0.4372,0.2156,0.297,0.3096,0.2167,37.3034133911133,3.08835339546204,3.8972156047821,1.815037447,4.947881314,0.510442859
0.3695,0.3596,0.5644,0.7466,0.778,45.1587066650391,3.40530323982239,4.69532537460327,1.321635002,9.784677114,5.071154556
0.1133,0.0255,0.0339,0.1968,0.3526,36.689640045166,2.78461933135986,3.08569860458374,3.034959202,8.192649939,0.868667627
0.1632,0.0806,0.1896,0.3293,0.2603,38.3850898742676,2.78854131698608,3.309809923,1.572107316,5.351860623,0.603992701
0.3258,0.1073,0.1825,0.4675,0.5992,42.3898773193359,2.97384095191956,3.43783402442932,3.844010774,8.927247904,0.483826941
0.6508,0.2534,0.258,0.5261,0.6128,43.5727920532227,3.39305686950684,4.08512449264526,2.680855735,6.816770015,0.593147694
0.2251,0.1559,0.2165,0.2744,0.2721,45.1587066650391,3.40530323982239,3.94137721061707,0.84,7.64,4.07
0.2907,0.1357,0.2518,0.5385,0.519,43.7154121398926,2.96117782592773,3.55707240104675,2.002789822,6.502339802,0.925214603
0.4417,0.3061,0.5242,0.6353,0.5614,44.3247413635254,3.15874481201172,4.27241230010986,0.9,8.54,4.29
0.3207,0.1978,0.4113,0.7021,0.8062,47.3693771362305,2.97384023666382,3.81130409240723,2.66,8.4,1.14
0.2262,0.0917,0.2541,0.5146,0.6872,42.7702522277832,2.83311033248901,3.35936522483826,3.41967171,9.051135056,0.596221177
0.2679,0.1038,0.1567,0.3512,0.0785,39.4575958251953,2.94317102432251,3.42458415031433,2.761638091,8.1858307,0.90271607
0.4917,0.1771,0.2022,0.4558,0.4129,42.3082542419434,3.17627906799316,3.74797892570496,2.531971203,6.464235205,0.469235628
0.1867,0.0625,0.1361,0.3341,0.4067,38.8087844848633,2.81175923347473,3.23521614074707,2.799865213,7.139048504,0.482313331
0.7112,0.3034,0.3867,0.6631,0.6925,46.0934562683105,3.42742967605591,4.29339075088501,1.985331255,5.607777861,0.363060735
0.2757,0.1502,0.3725,0.5136,0.3317,41.9302978515625,2.86308574676514,3.60150504112244,2.292092886,6.278653554,0.573246011
0.4336,0.4024,0.4331,0.2291,0.2719,35.0476150512695,3.19840979576111,4.68256998062134,0.745782613,4.63914849,2.056346501
0.0319,0.0192,0.0771,0.0338,0.0594,31.4144802093506,2.6430811882019,3.04274344444275,1.621804058,4.841854683,0.43450107
0.1733,0.0719,0.1959,0.3615,0.3928,39.1406631469727,2.79586625099182,3.27636957168579,2.752974077,7.505863636,0.682049716
0.0224,0.0045,0.0817,0,0.1039,30.6508560180664,2.60960984230042,2.97591543197632,1.869633216,5.188446714,0.352031886
0.3008,0.1192,0.1804,0.5243,0.4252,44.0743522644043,2.98769497871399,3.48517918586731,3.092503822,9.467910594,1.321078348
0.6501,0.2934,0.546,0.7426,0.6545,46.6061172485352,3.23114132881165,4.23198270797729,1.709590218,4.292797517,0.30034684
0.1595,0.0567,0.1184,0.3712,0.2199,40.3133430480957,2.80636262893677,3.21356415748596,2.9161422,8.30833246,0.936989457
0.2012,0.063,0.0544,0.1554,0.1085,35.2115821838379,2.88097786903381,3.24514222145081,4.256353103,10.48684627,0.765924466
0.4236,0.1048,0.0472,0.4961,0.5629,46.9195442199707,3.12299704551697,3.44696092605591,3.16,7.84,0.64
0.6248,0.2323,0.2698,0.5749,0.5974,44.7945022583008,3.3700065612793,3.99237060546875,2.056886076,5.085327792,0.43016879
0.2986,0.117,0.1417,0.3807,0.3218,39.6716461181641,3.10665822029114,3.49163126945496,1.19,8.96,4.59
0.5468,0.395,0.758,0.8764,0.7146,47.9277038574219,3.24910545349121,4.6408314704895,0.69,5.26,2.46
0.2375,0.2143,0.3797,0.4191,0.546,41.0952301025391,2.87707376480103,3.86524367332458,0.7,5.2,2.28
0.6262,0.6528,0.7239,0.5749,0.5603,42.47412109,3.46254324913025,5.73875665664673,0.352443459,5.349755982,3.112812534
0.2053,0.0337,0,0.2462,0.3026,40.1960487365723,2.88369631767273,3.13192439079285,1.96,5.6,0.5
0.3432,0.3003,0.4675,0.5095,0.6946,42.820011138916,3.00124502182007,4.23431921005249,2.47,5.72,0.36
0.3904,0.2513,0.4282,0.7137,0.6087,48.4258575439453,3.13713526725769,4.04551458358765,0.74,6.77,3.54
0.3383,0.1122,0.1276,0.4573,0.5205,42.7968521118164,3.04510021209717,3.46754550933838,2.372755107,6.588971763,0.370255503
0.4605,0.1782,0.2825,0.8411,0.8512,51.527587890625,3.11052322387695,3.75027847290039,2.81,7.11,0.94
0.4404,0.4899,0.6071,0.5313,0.6244,41.7506713867188,3.21402645111084,5.04239082336426,0.784634353,6.057409609,2.745780249
0.2775,0.1006,0.1533,0.3383,0.4022,39.2806701660156,2.96678805351257,3.41252326965332,2.645218904,6.948480814,0.789523603
0.6198,0.5491,0.647,0.648,0.5196,44.3673820495605,3.41509628295898,5.30496978759766,0.908306991,7.045642007,3.39392404
0.4995,0.1875,0.2772,0.7426,0.7833,49.0570220947266,3.16684699058533,3.79081344604492,3.044010992,8.029153668,0.551958524
0.2748,0.0964,0.1366,0.4681,0.3722,42.8547134399414,2.96920013427734,3.39639830589294,3.63012671,10.06907345,1.206444321
0.3092,0.1444,0.2471,0.6222,0.5745,45.9238243103027,2.96970772743225,3.58987832069397,2.505982155,7.375918746,0.9526057
0.3665,0.1596,0.2268,0.4109,0.4946,40.4374618530273,3.01719522476196,3.65895485877991,2.381656222,6.946310935,0.734188262
0.3459,0.1131,0.1274,0.4672,0.6324,43.2744522094727,3.03254842758179,3.46847105026245,3.00039089,7.880345342,0.444329626
0.1297,0.036,0.0979,0.4087,0.4938,41.7311897277832,2.78755259513855,3.12816548347473,4.000682871,10.73452044,1.358848263
0.3078,0.3813,0.5166,0.495,0.4318,41.1791229248047,3.01762962341309,4.56674480438232,0.750305683,7.45656281,3.810279583
0.3999,0.1817,0.2718,0.5849,0.3373,44.6986808776855,3.12341809272766,3.7627158164978,2.826523958,9.465516901,1.56761696
0.3137,0.1221,0.3153,0.5162,0.5585,42.3833045959473,2.88139653205872,3.49038100242615,1.90672311,5.438918252,0.330904529
0.4391,0.1586,0.1897,0.5773,0.5811,45.5428085327148,3.15938019752502,3.66791892051697,3.627949654,9.93817528,0.934606623
0.4987,0.1841,0.1511,0.483,0.3777,43.7118759155273,3.30657267570496,3.78864169120789,4.440727644,12.32495115,1.784614277
0.3377,0.1338,0.2192,0.5949,0.5668,45.5351028442383,3.04561853408813,3.55985307693481,2.502786014,7.653109658,0.988271281
0.2391,0.0873,0.1635,0.4641,0.3487,42.192253112793,2.89384579658508,3.34714317321777,3.756010232,9.85825034,0.653086473
0.285,0.1357,0.2258,0.2862,0.4255,37.2870445251465,2.92297554016113,3.55187916755676,1.734359942,5.644056192,0.38301331
0.1606,0.0478,0.068,0.3391,0.4233,40.3485145568848,2.84362697601318,3.18184018135071,4.569042239,11.86130031,1.493310791
0.5683,0.1985,0.1964,0.4946,0.5459,43.3592300415039,3.26746249198914,3.84400916099548,2.927277019,7.656806511,0.553416773
0.4306,0.3519,0.5624,0.6015,0.5666,44.6175079345703,3.11631274223328,4.45937299728394,0.51,4.07,2.02
0.1787,0.2741,0.3032,0.035,0.0356,30.8039836883545,2.87712454795837,4.11676454544067,0.407750332,3.751860135,1.680591901
0.7961,0.3287,0.5662,0.9908,1,53.6697158813477,3.3534722328186,4.39314937591553,0.68,5.2,2.42
0.2027,0.0674,0.0621,0.3963,0.434,42.2627449035645,2.92183756828308,3.27056527137756,6.063669102,16.06901907,1.814068231
0.2847,0.237,0.3707,0.4089,0.5117,41.1048774719238,2.96894240379333,3.96721243858337,0.54,6.76,3.62
0.7102,0.8474,0.8225,0.5896,0.5815,42.617748260498,3.71035814285278,6.57396364212036,0.302375809,3.864044345,2.524061943
0.3266,0.1273,0.1848,0.499,0.6059,43.1914215087891,3.05405807495117,3.53141307830811,3.150868602,8.553554809,0.83854349
0.2404,0.2837,0.3813,0.2505,0.346,36.0125007629395,2.93788456916809,4.16224527359009,0.621757773,5.536305145,2.653080559
0.4269,0.2226,0.3418,0.5788,0.3221,44.1255683898926,3.17803764343262,3.93245697021484,0.67,5.86,2.93
0.3827,0.1421,0.2459,0.8426,0.9408,52.6675300598145,3.07727122306824,3.59676671028137,4,9.85,0.81
0.5947,0.6591,0.7808,0.7218,0.7354,45.9294815063477,3.42162990570068,5.75782775878906,0.581381085,5.260782078,2.476593439
0.3371,0.1161,0.1488,0.4187,0.5513,41.4215431213379,3.03616547584534,3.48339772224426,2.792487614,7.507510456,0.389632873
0.6446,0.2745,0.4471,0.849,0.6175,49.0236511230469,3.29001617431641,4.1680383682251,2.13,5.9,0.82
0.3309,0.1056,0.109,0.4995,0.7319,44.3163795471191,3.01192116737366,3.43724703788757,2.816445004,8.519225928,0.777926999
0.1804,0.0605,0.1223,0.4619,0.5612,42.8725128173828,2.83870077133179,3.23160648345947,3.885275228,10.27636498,1.182802817
0.3962,0.3042,0.3225,0.2226,0.2711,35.6766357421875,3.1329653263092,4.26592302322388,0.586956319,6.418176996,3.464601336
0.3916,0.3439,0.4988,0.4876,0.4525,42.2749977111816,3.07485961914063,4.41738080978394,0.33,6.15,3.3
0.4904,0.1456,0.1885,0.8114,0.836,52.2131958007813,3.17293381690979,3.62247514724731,3.16,7.36,0.63
0.3558,0.0992,0.1048,0.4208,0.4174,43.2132987976074,3.03074193000793,3.41638875007629,1.92,5.18,0.69
0.5026,0.4664,0.5348,0.5084,0.4167,41.6549072265625,3.30953979492188,4.95371532440186,1.130786614,6.765450936,3.036876478
0.1933,0.0537,0.0755,0.404,0.6205,42.016357421875,2.87660050392151,3.21051979064941,3.216733282,8.750217519,0.721370568
0.2861,0.1424,0.2403,0.255,0.2587,36.1394462585449,2.91504669189453,3.57521414756775,2.19128707,6.244863307,0.671076885
0.5649,0.2124,0.3159,0.6503,0.7215,47.0708198547363,3.22248005867004,3.90140128135681,1.73,4.1,0.31
0.5396,0.2577,0.4096,0.6228,0.5177,44.3900756835938,3.20626020431519,4.08189249038696,2.25711066,5.976495607,0.597254995
0.7499,0.2888,0.457,1,0.7424,55.3100128173828,3.37757039070129,4.23447847366333,1.1,3.34,0.28
0.6985,0.3988,0.6717,0.8116,0.6524,47.5795478820801,3.28190445899963,4.67304849624634,1.150952412,3.587660034,0.394931577
0.1784,0.0644,0.1243,0.5537,0.6975,45.6452255249023,2.86615300178528,3.25158023834229,4.073720252,10.74465148,1.511421548
0.5995,0.2282,0.321,0.4093,0.4396,39.556526184082,3.21827840805054,3.96070218086243,1.601056466,4.281801046,0.237828746
0.2356,0.0799,0.0789,0.2999,0.1879,39.152099609375,2.92324614524841,3.32400345802307,3.892156139,12.79151737,1.090966398
0,0,0.101,0.0194,0.2051,31.1661605834961,2.56467342376709,2.95355892181396,1.907885411,5.265558027,0.30699662
0.2152,0.1048,0.2683,0.5126,0.6135,42.5371971130371,2.8282482624054,3.41019988059998,2.773154052,7.467883618,0.501464809
0.5449,0.3523,0.391,0.5113,0.4926,42.6723861694336,3.32576656341553,4.48055028915405,1.516357159,12.08339211,6.645369673
0.3567,0.3342,0.3256,0.1015,0,32.1938858032227,3.10115838050842,4.38973808288574,0.705143394,5.246587439,2.801277286
