0.3156,0.3375,0.3882,0.3974,0.3639,0.1847,0.1334,0.182,0.2743,0.4369,0.5897,0.5997,0.6035,0.6053,0.568,0.573,0.5723,0.5638,0.5626,0.5682,45.5351028442383,3.04561853408813,3.55985307693481,2.502786014,7.653109658,0.988271281
0.1696,0.2295,0.2722,0.2734,0.2494,0.1226,0.0896,0.1305,0.2065,0.3277,0.4589,0.4679,0.4699,0.4639,0.4176,0.4016,0.3773,0.3494,0.3432,0.3505,42.192253112793,2.89384579658508,3.34714317321777,3.756010232,9.85825034,0.653086473
0.2493,0.2804,0.2979,0.2924,0.2752,0.1664,0.1336,0.1998,0.2423,0.2474,0.2897,0.2821,0.2721,0.275,0.2842,0.3162,0.3534,0.4137,0.4302,0.424,37.2870445251465,2.92297554016113,3.55187916755676,1.734359942,5.644056192,0.38301331
0.1257,0.1577,0.2121,0.23,0.2131,0.0851,0.0636,0.0511,0.0902,0.1833,0.3235,0.3546,0.3811,0.4101,0.4062,0.4157,0.4164,0.4199,0.4216,0.4238,40.3485145568848,2.84362697601318,3.18184018135071,4.569042239,11.86130031,1.493310791
0.4889,0.5573,0.595,0.5811,0.535,0.2722,0.2135,0.1883,0.2223,0.3384,0.484,0.5035,0.5128,0.5224,0.5041,0.5211,0.5329,0.5417,0.5448,0.5463,43.3592300415039,3.26746249198914,3.84400916099548,2.927277019,7.656806511,0.553416773
0.4654,0.4439,0.4532,0.4419,0.4187,0.3618,0.3166,0.517,0.578,0.5914,0.6185,0.5722,0.5535,0.5936,0.6131,0.6588,0.6452,0.5829,0.566,0.5668,44.6175079345703,3.11631274223328,4.45937299728394,0.51,4.07,2.02
0.1493,0.1802,0.2245,0.2383,0.252,0.2684,0.2797,0.3132,0.2575,0.0949,0.0423,0.0258,0.0115,0.0021,0,0,0,0.0306,0.0393,0.0344,30.8039836883545,2.87712454795837,4.11676454544067,0.407750332,3.751860135,1.680591901
0.819,0.7854,0.6878,0.6424,0.5998,0.3865,0.2891,0.495,0.6469,0.8566,1,0.9759,0.9451,0.9302,0.899,0.9603,1,1,1,1,53.6697158813477,3.3534722328186,4.39314937591553,0.68,5.2,2.42
0.1566,0.1984,0.2698,0.2941,0.2733,0.1137,0.0879,0.0513,0.0825,0.2038,0.3755,0.4181,0.4557,0.4865,0.4641,0.4574,0.446,0.432,0.4294,0.4355,42.2627449035645,2.92183756828308,3.27056527137756,6.063669102,16.06901907,1.814068231
0.2762,0.2885,0.3197,0.3236,0.3064,0.2481,0.2214,0.3414,0.3749,0.3687,0.4099,0.408,0.4133,0.4557,0.4959,0.5502,0.5523,0.5218,0.5135,0.5111,41.1048774719238,2.96894240379333,3.96721243858337,0.54,6.76,3.62
0.6264,0.7152,0.8417,0.8815,0.9197,0.8635,0.845,0.8634,0.7762,0.6639,0.6138,0.5595,0.5056,0.4765,0.4601,0.4956,0.5297,0.572,0.5838,0.5807,42.617748260498,3.71035814285278,6.57396364212036,0.302375809,3.864044345,2.524061943
0.286,0.3237,0.3882,0.4034,0.3726,0.1816,0.1326,0.1566,0.2294,0.3596,0.4943,0.5035,0.5074,0.513,0.4981,0.5244,0.5551,0.5946,0.6061,0.6059,43.1914215087891,3.05405807495117,3.53141307830811,3.150868602,8.553554809,0.83854349
0.2255,0.2445,0.2847,0.2927,0.2923,0.2836,0.2746,0.3688,0.3621,0.2749,0.2594,0.2387,0.2205,0.2267,0.2433,0.2729,0.2973,0.3391,0.3505,0.3445,36.0125007629395,2.93788456916809,4.16224527359009,0.621757773,5.536305145,2.653080559
0.4446,0.4403,0.5012,0.506,0.4581,0.2707,0.2112,0.305,0.381,0.4867,0.5947,0.5051,0.4863,0.6225,0.6428,0.6113,0.5196,0.3547,0.3112,0.3257,44.1255683898926,3.17803764343262,3.93245697021484,0.67,5.86,2.93
0.3409,0.3784,0.4192,0.4218,0.3877,0.1962,0.1374,0.1966,0.3272,0.5981,0.8293,0.8521,0.8758,0.9199,0.9127,0.9621,0.9809,0.9478,0.939,0.9414,52.6675300598145,3.07727122306824,3.59676671028137,4,9.85,0.81
0.5631,0.5982,0.6484,0.6625,0.68,0.6602,0.6313,0.7723,0.7716,0.7458,0.7441,0.6922,0.6387,0.6138,0.5955,0.6387,0.6807,0.7244,0.7366,0.7351,45.9294815063477,3.42162990570068,5.75782775878906,0.581381085,5.260782078,2.476593439
0.2855,0.3321,0.3851,0.3903,0.3583,0.1698,0.127,0.1293,0.1803,0.2834,0.4113,0.4258,0.4337,0.445,0.441,0.4693,0.4995,0.541,0.5527,0.5508,41.4215431213379,3.03616547584534,3.48339772224426,2.792487614,7.507510456,0.389632873
0.6299,0.6396,0.6179,0.592,0.5511,0.335,0.2512,0.3888,0.5274,0.7358,0.877,0.7667,0.7124,0.7808,0.7554,0.7451,0.7132,0.6309,0.6097,0.62,49.0236511230469,3.29001617431641,4.1680383682251,2.13,5.9,0.82
0.2761,0.3243,0.3691,0.3709,0.3387,0.1571,0.123,0.095,0.137,0.29,0.48,0.5177,0.5433,0.5732,0.5789,0.6209,0.6667,0.7185,0.7331,0.7315,44.3163795471191,3.01192116737366,3.43724703788757,2.816445004,8.519225928,0.777926999
0.1429,0.176,0.2186,0.2278,0.2076,0.0928,0.0668,0.092,0.1613,0.2952,0.4499,0.473,0.489,0.5058,0.4938,0.5136,0.532,0.5538,0.5604,0.5614,42.8725128173828,2.83870077133179,3.23160648345947,3.885275228,10.27636498,1.182802817
0.3527,0.3968,0.4522,0.4561,0.44,0.3324,0.3111,0.3283,0.302,0.2271,0.2277,0.2161,0.2056,0.2113,0.2206,0.2401,0.2474,0.2679,0.2737,0.2703,35.6766357421875,3.1329653263092,4.26592302322388,0.586956319,6.418176996,3.464601336
